config_name,model,cell,task,repetition,trajectory_path,report_path,exit_status,evaluation_status,evaluation_error,resolved_present,resolved,model_responses,tool_calls,submission_present,category,origin,measurement_status,measurable,outcome,tokens,api_calls,wall_seconds
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_14,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/getzep_graphiti-843/report.json,Submitted,completed,,True,True,10,9,True,solved,agent,measurable,True,1,36086,9,360.32
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_15,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/getzep_graphiti-843/report.json,Submitted,completed,,True,True,11,10,True,solved,agent,measurable,True,1,42179,10,320.1
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_16,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/getzep_graphiti-843/report.json,Submitted,completed,,True,True,10,9,True,solved,agent,measurable,True,1,37096,9,371.73
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_17,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/getzep_graphiti-843/report.json,Submitted,completed,,True,True,9,8,True,solved,agent,measurable,True,1,33492,8,387.0
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_18,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/getzep_graphiti-843/report.json,Submitted,completed,,True,True,9,8,True,solved,agent,measurable,True,1,30670,8,336.63
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,getzep_graphiti-843,run_19,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/getzep_graphiti-843/getzep_graphiti-843.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/getzep_graphiti-843/report.json,Submitted,completed,,True,True,10,9,True,solved,agent,measurable,True,1,35789,8,373.66
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_0,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,37,36,True,solved,agent,measurable,True,1,401353,36,806.06
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_1,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,79,78,True,solved,agent,measurable,True,1,1149965,77,1538.17
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_2,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,57,56,True,solved,agent,measurable,True,1,706430,56,1126.08
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_3,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,49,48,True,solved,agent,measurable,True,1,1277537,48,1342.94
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_4,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41412/report.json,ExecutionFailed,completed,,True,False,73,73,False,timeout,agent,measurable,True,0,1074731,73,1578.94
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_5,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,38,43,True,solved,agent,measurable,True,1,436924,37,1056.52
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_6,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,51,56,True,solved,agent,measurable,True,1,684388,50,1184.97
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_7,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_7/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_7/huggingface_transformers-41412/report.json,ExecutionFailed,completed,,True,False,70,70,False,timeout,agent,measurable,True,0,983185,69,1569.51
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_8,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_8/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_8/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,49,48,True,solved,agent,measurable,True,1,608521,48,1287.92
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_9,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_9/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_9/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,29,30,True,solved,agent,measurable,True,1,194698,28,598.85
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_10,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_10/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_10/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,69,68,True,solved,agent,measurable,True,1,1012198,68,1416.09
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_11,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_11/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_11/huggingface_transformers-41412/report.json,ExecutionFailed,completed,,True,False,69,70,False,timeout,agent,measurable,True,0,1042360,69,1589.26
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_12,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_12/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_12/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,35,42,True,solved,agent,measurable,True,1,309290,34,889.59
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_13,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_13/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_13/huggingface_transformers-41412/report.json,ExecutionFailed,completed,,True,False,77,77,False,timeout,agent,measurable,True,0,1578912,77,1552.34
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_14,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,53,52,True,solved,agent,measurable,True,1,1309022,52,1501.51
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_15,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,31,36,True,solved,agent,measurable,True,1,241941,30,620.65
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_16,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,44,43,True,solved,agent,measurable,True,1,1018570,43,902.38
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_17,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,62,62,True,solved,agent,measurable,True,1,953784,61,1375.33
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_18,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/huggingface_transformers-41412/report.json,ExecutionFailed,completed,,True,False,63,64,False,timeout,agent,measurable,True,0,1019007,62,1575.73
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41412,run_19,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/huggingface_transformers-41412/huggingface_transformers-41412.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/huggingface_transformers-41412/report.json,Submitted,completed,,True,True,45,46,True,solved,agent,measurable,True,1,505251,44,857.27
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_0,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,48,48,False,timeout,agent,measurable,True,0,1510645,48,1508.95
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_1,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,32,32,False,timeout,agent,measurable,True,0,868893,31,1485.64
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_2,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,43,43,False,timeout,agent,measurable,True,0,1318547,42,1485.93
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_3,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,33,33,False,timeout,agent,measurable,True,0,871828,33,1484.06
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_4,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,42,42,False,timeout,agent,measurable,True,0,1056229,42,1493.03
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_5,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,30,30,False,timeout,agent,measurable,True,0,761745,30,1497.33
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_6,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,46,46,False,timeout,agent,measurable,True,0,1739899,46,1492.83
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_7,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_7/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_7/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,47,47,False,timeout,agent,measurable,True,0,1580429,47,1486.53
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_8,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_8/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_8/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,37,37,False,timeout,agent,measurable,True,0,928307,37,1504.03
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_9,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_9/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_9/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,37,37,False,timeout,agent,measurable,True,0,970242,37,1494.74
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_10,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_10/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_10/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,55,55,False,timeout,agent,measurable,True,0,1458744,55,1509.21
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_11,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_11/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_11/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,29,29,False,timeout,agent,measurable,True,0,761621,29,1500.93
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_12,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_12/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_12/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,39,39,False,timeout,agent,measurable,True,0,1156846,39,1504.52
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_13,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_13/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_13/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,48,48,False,timeout,agent,measurable,True,0,1518932,48,1493.75
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_14,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_14/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,51,51,False,timeout,agent,measurable,True,0,2234210,50,1486.88
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_15,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_15/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,27,27,False,timeout,agent,measurable,True,0,610943,27,1480.5
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_16,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_16/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,46,46,False,timeout,agent,measurable,True,0,1643318,46,1485.72
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_17,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_17/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,41,41,False,timeout,agent,measurable,True,0,1745554,40,1497.44
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_18,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_18/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,47,47,False,timeout,agent,measurable,True,0,2308293,47,1480.26
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41612,run_19,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/huggingface_transformers-41612/huggingface_transformers-41612.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_19/huggingface_transformers-41612/report.json,ExecutionFailed,completed,,True,False,50,50,False,timeout,agent,measurable,True,0,1721033,48,1498.54
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_0,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_0/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,24,23,True,solved,agent,measurable,True,1,201867,23,906.79
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_1,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_1/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,46,45,True,solved,agent,measurable,True,1,2048677,45,1426.21
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_2,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_2/huggingface_transformers-41757/report.json,ExecutionFailed,completed,,True,False,36,36,False,timeout,agent,measurable,True,0,1423750,36,1525.17
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_3,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_3/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,32,31,True,solved,agent,measurable,True,1,411227,31,891.6
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_4,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_4/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,219489,25,768.95
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_5,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_5/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,26,25,True,solved,agent,measurable,True,1,979482,25,966.78
variance-pilot-qwen,qwen3.6-27b-t06,no_plan,huggingface_transformers-41757,run_6,experiments/2026-08-22_02-vplight-qwen/agentbench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41757/huggingface_transformers-41757.traj.json,experiments/2026-08-22_02-vplight-qwen/swebench/eth-sri_agentbench/no_plan/pi/qwen3.6-27b-t06/run_6/huggingface_transformers-41757/report.json,Submitted,completed,,True,True,24,23,True,solved,agent,measurable,True,1,193219,23,793.03
